0,0,0,0,0,0
1.05,0.983852128927478,1.0372701278397,0.951420391867516,0.950534865685654,0.970627184179097
1.05,1.03384984762014,0.964006203163753,0.978399759470021,0.954036026119401,0.950835914493932
1.05,1.01630564775139,1.07,0.975255497185891,0.980463451969139,1.0007067888141
1.05,0.984052947947953,1.04387608024951,0.956901530319054,0.964242971470137,0.973236169538252
1.05,1.05,1.07,0.998435978392634,0.988957077228151,1.00749673615033
1.05,0.991390637038379,1.05301092931282,0.952872357814218,0.964927027796734,0.983532165567135
1.05,1.05,1.07,0.995786761831706,0.982839459383991,1.00936088749771
1.05,1.03777091890388,0.981950500976988,0.987026315443038,0.954210151213865,0.950767678267431
1.05,1.05,1.07,1.00476399616254,0.991047353833423,1.00994589088491
1.05,1.05,1.07,0.994005827238718,0.991448653332483,1.01206574432909
1.05,1.03953731381878,0.987705394160037,0.986917140455619,0.951187095970156,0.950882613945029
1.05,0.979989660921387,1.0388055711797,0.951404262078479,0.954265937650852,0.971073912135184
1.05,1.05,1.07,0.994561162842498,0.993169354705468,1.01403047804648
1.05,1.05,1.07,0.99984440827704,0.984017393529885,1.00970148556319
1.05,1.0371836531588,0.979701210394069,0.984493885190193,0.953949221308346,0.950810312711241
1.05,1.05,1.07,0.999709501091665,0.993962056617006,1.00824246145294
1.05,0.975244578148938,1.02970074220395,0.950288398078191,0.951154875926869,0.963128020596842
1.05,1.05,1.07,0.99902259938926,0.986934874683083,1.01027621904009
1.05,1.0396855300018,0.98211159401642,0.986546132113098,0.955911664004538,0.950901669483051
1.05,1.05,1.07,0.996590765939149,0.988533958531804,1.01320364009127
1.05,1.05,1.07,0.996303835005256,0.996249788370331,1.01069380364022
1.05,1.03490965731639,0.980010582864783,0.98055298376424,0.950927200034822,0.951445191479074
1.05,0.99127708391134,1.05015507810229,0.955506464979784,0.961181949881593,0.97686071821197
1.05,1.05,1.07,0.994110171056503,0.991606304444696,1.0121112535588
1.05,0.987712852285296,1.04968760639964,0.954433109790591,0.963012994578111,0.983625591431929
1.05,1.05,1.07,0.99833069606616,0.987627682522899,1.01332218984024
1.05,1.04177567263561,0.98897600793651,0.99028866154613,0.951139423704454,0.953402108604309
1.05,1.036719650188,0.984674427078459,0.987580544637638,0.955760840801634,0.950673327899438
1.05,1.05,1.07,0.995781254521965,0.999269692119926,1.01178679082845
1.05,0.979953218066837,1.03414894656375,0.952970531148767,0.951133021668818,0.960159044749027
1.05,1.01705303533574,1.07,0.9789428171891,0.976391594198191,1.00410552229567
1.05,1.03768107784503,0.975818629685152,0.986656051377022,0.956603078387743,0.950803268410926
1.05,1.05,1.07,1.00029604530407,0.991160547612441,1.01180260497492
1.05,1.05,1.07,0.999869204180738,0.997957440964838,1.01399512736191
1.05,0.990655917560309,1.04985852269223,0.953856667483389,0.961530285034583,0.980199469136464
1.05,1.05,1.07,1.00197213652834,0.996920422129323,1.0116710664667
1.05,1.05,1.07,0.99690234243715,0.995584808734091,1.0167280467921
1.05,1.03942477284604,0.985869548710593,0.990589625825844,0.957572158200596,0.950745189668306
1.05,1.05,1.07,0.99679564561729,0.984137813195794,1.01196475223749
1.05,0.977867748004653,1.03187545817051,0.951770666686404,0.950753578898733,0.960984303557747
1.05,1.05,1.07,1.00153689019554,0.990597086229199,1.01329708731357
1.05,1.03632665173467,0.982968417344746,0.982558215859055,0.950885765273417,0.955686062403064
1.05,0.991847100654115,1.05241308408819,0.955859042281891,0.957451446359972,0.986622403221302
1.05,1.03964824677949,0.980321136087328,0.995618321323758,0.952517249984834,0.950761667871872
1.05,1.05,1.07,0.989581334291497,0.983966395532426,1.01363568201496
1.05,0.983713023370687,1.04653615277302,0.951967350549917,0.960908557864518,0.979168659161892
1.05,1.03334582432365,0.97390926391186,0.979733705033846,0.955276317445853,0.950730228679026
1.05,1.05,1.07,1.00260441019174,0.995765482126835,1.01468047828289
1.05,1.05,1.07,1.00430027163976,0.99529250790622,1.01685766072735
